DATAFLOW,FREQ,CLIMATE_CHANGE_INDICATORS,GEO_PICT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,ERROR_TYPE,ERROR_VAL,REPORTING_TYPE,OBS_COMMENT
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1930,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1931,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1932,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1933,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1934,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1935,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1936,-0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1937,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1938,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1939,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1940,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1941,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1942,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1943,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1944,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1945,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1946,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1947,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1948,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1949,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1950,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1951,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1952,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1953,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1954,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1955,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1956,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1957,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1958,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1959,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1960,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1961,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1962,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1963,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1964,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1965,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1966,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1967,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1968,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1969,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1970,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1971,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1972,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1973,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1974,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1975,-0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1976,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1977,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1978,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1979,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1980,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1981,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1982,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1983,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1984,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1985,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1986,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1987,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1988,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1989,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1990,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1991,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1992,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1993,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1994,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1995,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1996,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1997,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1998,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,1999,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2000,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2001,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2002,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2003,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2004,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2005,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2006,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2007,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2008,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2009,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2010,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2011,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2012,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2013,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2014,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2015,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2016,0.7,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2017,0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2018,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2019,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2020,0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2021,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2022,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2023,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2024,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,PF,2025,0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1979,21.6,,MM,SE,0.9,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1980,25.5,,MM,SE,0.7,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1981,4.5,,MM,SE,1.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1982,16.2,,MM,SE,0.6,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1983,-13.5,,MM,SE,0.5,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1984,-31.8,,MM,SE,0.8,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1985,-11.1,,MM,SE,0.9,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1986,18.2,,MM,SE,1.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1987,37.9,,MM,SE,0.9,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1988,-25.4,,MM,SE,1.3,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1989,-34.2,,MM,SE,0.8,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1990,27.4,,MM,SE,0.9,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1991,26.5,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1992,40.5,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1993,53.6,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1994,7.8,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1995,-14.3,,MM,SE,1.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1996,-43.3,,MM,SE,0.5,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1997,28.9,,MM,SE,0.8,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1998,-30.2,,MM,SE,0.5,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,1999,-54.4,,MM,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2000,-44.2,,MM,SE,0.3,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2001,-1.4,,MM,SE,1.3,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2002,46.1,,MM,SE,0.8,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2003,9.4,,MM,SE,0.9,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2004,26.4,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2005,10,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2006,-4.1,,MM,SE,1.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2007,-11.8,,MM,SE,1.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2008,-49.1,,MM,SE,0.3,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2009,3.6,,MM,SE,1.3,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2010,-6.8,,MM,SE,1.6,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2011,-42.4,,MM,SE,0.4,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2012,-9.6,,MM,SE,0.8,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2013,-17.5,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2014,22.7,,MM,SE,1.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2015,49.5,,MM,SE,0.6,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2016,-5,,MM,SE,1.6,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2017,-22.2,,MM,SE,0.8,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2018,-9.7,,MM,SE,1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2019,66.6,,MM,SE,1.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2020,-25.3,,MM,SE,1.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2021,-41.1,,MM,SE,0.5,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2022,-48,,MM,SE,0.4,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2023,11.1,,MM,SE,1.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2024,-13.5,,MM,SE,0.9,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,RAIN_ANOM,NR,2025,-41.8,,MM,SE,0.4,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,1993,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,1994,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,1995,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,1996,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,1997,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,1998,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,1999,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2000,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2001,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2002,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2003,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2004,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2005,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2006,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2007,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2008,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2009,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2010,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2011,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2012,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2013,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2014,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2015,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2016,0,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2017,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2018,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2019,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2020,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2021,0.1,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2022,0.2,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SEA_LVL,VU,2023,0.2,,METER,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1970,190.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1971,184.2,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1972,177.7,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1973,172.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1974,170.8,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1975,171.2,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1976,172,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1977,173,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1978,174.2,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1979,175.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1980,176.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1981,177.3,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1982,172,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1983,174.3,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1984,188,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1985,148.3,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1986,157.8,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1987,161.8,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1988,151.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1989,155.1,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1990,153.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1991,149,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1992,133.1,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1993,133,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1994,194.3,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1995,148.7,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1996,136.3,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1997,149,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1998,131.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,1999,137.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2000,116.8,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2001,128.3,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2002,77.4,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2003,91.3,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2004,80.5,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2005,93,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2006,92,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2007,75.8,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2008,77.9,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2009,122.1,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2010,119.9,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2011,136.4,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2012,209.5,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2013,106.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2014,74.6,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2015,70.5,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2016,67.5,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2017,70.5,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2018,72.2,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2019,74.5,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2020,75.1,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2021,78.1,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2022,82.4,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2023,82.5,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,GHG_EMI_CAPITA,PW,2024,86.7,,TON,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TO,1850,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TO,1851,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TO,1852,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TO,1853,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,TO,1854,0,,CELSIUS,SE,0.1,N,
